id,text,label,source
20ng_9468,"1992-93 Los Angeles Kings Schedule/Results

TV:
---
2 preseason games, 82 of 84 regular season and all playoffs on TV.

 (PT)= Prime Ticket, (5) = KTLA Channel 5, (7) = ABC Channel 7 - playoffs

Radio:
------
All regular and preseason games broadcast on the Kings radio network.

 Southern California 	XTRA -  690am (flagship)
 Simi Valley		KWNK -  670am 
 Ankorage, Alaska	KBYR -  700am
 El Centro		KAMP - 1430am
 Fairbanks, Alaska	KIAK -  970am
 Hemet/Temecula		KHSJ - 1320am
 Lancaster/Palmdale	KAVL -  610am
 Palm Desert		KNWZ - 1270am
 Paso Robles		KPRL - 1230am
 Reno, Nevada		KPLY - 1270am
 Sacramento		KSAC - 1240am
 San Luis Obispo	KKAL - 1280am
 Santa Clarita		KBET - 1220am
 Las Vegas, Nevada 	KENO - 1460am

Preseason:
----------
September/October:
18 LA  3 vs VAN 3 @ Vancouver   - 12,357 (0-0-1,  1 pt)
20 LA  5 vs PIT 2 @ Portland    -  6,124 (1-0-1,  3 pts) (PT)
23 LA  3 vs PIT 3 @ Tacoma      -  ?     (1-0-2,  4 pts)
24 LA  2 vs NYR 7 @ San Diego   -  8,099 (1-1-2,  4 pts) (PT)
26 LA  2 vs NYR 6 @ Phoenix     -  8,977 (1-2-2,  4 pts)
27 LA  4 vs SJ  2 @ Sacramento  -  7,950 (2-2-2,  6 pts)
30 LA  2 vs VAN 5 @ The Forum   - 10,250 (2-3-2,  6 pts)
03 LA  8 vs SJ  8 @ The Forum   - 12,005 (3-3-2,  8 pts)
      --       --
Total 29       36

Regular Season:
---------------
October:
06 LA  5 @  Calgary      4 (OT) - 19,461 ( 1- 0- 0,   2 pts) (PT)
08 LA  3 vs Detroit      5      - 16,005 ( 1- 1- 0,   2 pts) (PT)
10 LA  6 vs Winnipeg     3      - 14,509 ( 2- 1- 0,   4 pts) (PT)
13 LA  2 vs San Jose     1      - 14,320 ( 3- 1- 0,   6 pts) (PT)
15 LA  4 vs Calgary      0      - 15,133 ( 4- 1- 0,   8 pts) (PT)
17 LA  8 vs Boston       6      - 16,005 ( 5- 1- 0,  10 pts) (PT)
20 LA  2  @ Calgary      6      - 19,169 ( 5- 2- 0,  10 pts)  (5)
23 LA  2  @ Winnipeg     4      - 12,924 ( 5- 3- 0,  10 pts) (PT)
24 LA  5  @ Minnesota    5      - 15,174 ( 5- 3- 1,  11 pts)  (5)
27 LA  4  @ NY Islanders 3      - 10,259 ( 6- 3- 1,  13 pts) (PT)
29 LA  3  @ Boston       8      - 14,448 ( 6- 4- 1,  13 pts) (PT)
31 LA  7  @ Hartford     1      -  9,244 ( 7- 4- 1,  15 pts)  (5)
      --                --                -----------------
Oct.  51                46                 7- 4- 1,  15 pts

November:
05 LA  5 vs New Jersey   2      - 14,592 ( 8- 4- 1,  17 pts) (PT)
07 LA  5 vs Buffalo      2      - 16,005 ( 9- 4- 1,  19 pts) (PT)
08 LA 11  @ San Jose     4      - 11,089 (10- 4- 1,  21 pts) (no tv)
10 LA  4  @ Winnipeg     4      - 12,831 (10- 4- 2,  22 pts) (PT)
12 LA  7 vs Vancouver    4      - 15,486 (11- 4- 2,  24 pts) (PT)
14 LA  6 vs Edmonton     2      - 16,005 (12- 4- 2,  26 pts) (PT)
16 LA  3  @ Vancouver    6      - 15,896 (12- 5- 2,  26 pts) (PT)
17 LA  0  @ San Jose     6      - 11,089 (12- 6- 2,  26 pts) (PT)
19 LA  4 vs Chicago      1      - 16,005 (13- 6- 2,  28 pts) (PT)
21 LA  6 vs Toronto      4      - 16,005 (14- 6- 2,  30 pts) (PT)
25 LA  3  @ Edmonton     1      - 13,636 (15- 6- 2,  32 pts) (no tv)
27 LA  5  @ Detroit      3      - 19,875 (16- 6- 2,  34 pts) (PT)
28 LA  2  @ Toronto      3      - 15,720 (16- 7- 2,  34 pts) (PT)
      --                --                -----------------
Nov.  61                42                 9- 3- 1,  19 pts
Year 112                88

December:
01 LA  6  @ Chicago      3      - 16,292 (17- 7- 2,  36 pts) at Milwaukee (PT)
03 LA  5 vs Pittsburgh   3      - 16,005 (18- 7- 2,  38 pts) (PT)
05 LA  7 vs Hartford     3      - 16,005 (19- 7- 2,  40 pts) (PT)
08 LA  5 vs Montreal     5      - 12,276 (19- 7- 3,  41 pts) at Phoenix (PT)
10 LA  4 vs Quebec       5      - 15,221 (19- 8- 3,  41 pts) (PT)
12 LA  6 vs St Louis     3      - 16,005 (20- 8- 3,  43 pts) (PT)
15 LA  2 vs Tampa Bay    3      - 15,753 (20- 9- 3,  43 pts) (PT)
18 LA  5  @ Edmonton     5      - 15,257 (20- 9- 4,  44 pts)  (5)
19 LA  3  @ Calgary      5      - 20,214 (20-10- 4,  44 pts) (PT)
22 LA  2 vs Vancouver    6      - 16,005 (20-11- 4,  44 pts) (PT)
26 LA  2  @ San Jose     7      - 11,089 (20-12- 4,  44 pts)  (5)
29 LA  2 vs Philadelphia 10     - 16,005 (20-13- 4,  44 pts) (PT)
31 LA  0  @ Vancouver    4      - 16,150 (20-14- 4,  44 pts) (PT)
      --                --                -----------------
Dec.  49                62                 4- 7- 2,  10 pts
Year 161               150

January:
02 LA  5 vs Montreal     5      - 16,005 (20-14- 5,  45 pts) (PT)
06 LA  3 vs Tampa Bay    6      - 16,005 (20-15- 5,  45 pts) (PT)
08 LA  3  @ Winnipeg     6      - 14,036 (20-16- 5,  45 pts)  (5)
10 LA  5  @ Chicago      4      - 17,705 (21-16- 5,  47 pts)  (5)
12 LA  3  @ Ottawa       2      - 10,500 (22-16- 5,  49 pts) (PT)
14 LA  1  @ New Jersey   7      - 13,586 (22-17- 5,  49 pts) (PT)
16 LA  2 vs Winnipeg     5      - 16,005 (22-18- 5,  49 pts) (PT)
19 LA  5  @ Edmonton     4      - 16,686 (23-18- 5,  51 pts) (PT)
21 LA  4 vs Vancouver    5      - 16,005 (23-19- 5,  51 pts) (PT)
23 LA  3 vs NY Rangers   8      - 16,005 (23-20- 5,  51 pts) (PT)
26 LA  7 vs San Jose     1      - 16,005 (24-20- 5,  53 pts) (PT)
28 LA  1 vs Calgary      2      - 16,005 (24-21- 5,  53 pts) (PT)
30 LA  2 vs Chicago      2      - 16,005 (24-21- 6,  54 pts) (PT)
      --                --                -----------------
Jan.  44                57                 4- 7- 2,  10 pts
Year 205               207

February:
02 LA  2  @ Quebec       3      - 14,843 (24-22- 6,  54 pts) (PT)
03 LA  2  @ Montreal     7      - 17,164 (24-23- 6,  54 pts) (PT)
09 LA  3 vs Edmonton     6      - 16,005 (24-24- 6,  54 pts) (PT)
11 LA  6 vs Detroit      6      - 16,005 (24-24- 7,  55 pts) (PT)
13 LA  3 vs Washington  10      - 16,005 (24-25- 7,  55 pts) (PT)
15 LA  3 vs Vancouver    0      - 16,005 (25-25- 7,  57 pts) (PT)
17 LA 10  @ Minnesota    5      - 14,911 (26-25- 7,  59 pts) (PT)
18 LA  2  @ Chicago      7      - 17,597 (26-26- 7,  59 pts) (PT)
20 LA  3  @ Washington   7      - 17,812 (26-27- 7,  59 pts) (PT)
22 LA  5  @ Tampa Bay    2      - 10,425 (27-27- 7,  61 pts) (PT)
25 LA  0  @ St Louis     3      - 13,473 (27-28- 7,  61 pts) (PT)
27 LA  2 vs Toronto      5      - 16,005 (27-29- 7,  61 pts) (PT)
      --                --                -----------------
Feb.  41                61                 3- 8- 1,   7 pts
Year 246               268

March:
02 LA  6 vs Calgary      2      - 16,005 (28-29- 7,  63 pts) (PT)
04 LA  8 vs Ottawa       6      - 16,005 (29-29- 7,  65 pts) (PT)
06 LA  6 vs Edmonton     1      - 16,005 (30-29- 7,  67 pts) (PT)
09 LA  3  @ NY Rangers   4      - 18,200 (30-30- 7,  67 pts) (PT)
11 LA  3  @ Pittsburgh   4      - 16,164 (30-31- 7,  67 pts) (PT)
13 @ Philadelphia - Postponed after 1 period (1-1) due to weather. Resch for 4/1
14 @ Buffalo      - Postponed due to weather.  Rescheduled for 3/15.
15 LA  4  @ Buffalo      2      - 13,799 (31-31- 7,  69 pts) (PT)
16 LA  8 vs Winnipeg     4      - 16,005 (32-31- 7,  71 pts) (PT)
18 LA  7 vs NY Islanders 4      - 16,005 (33-31- 7,  73 pts) (PT)
20 LA  3 vs St Louis     2      - 16,005 (34-31- 7,  75 pts) (PT)
24 LA  2  @ Vancouver    6      - 16,150 (34-32- 7,  75 pts)  (5)
26 LA  4  @ Edmonton     1      - 17,503 (35-32- 7,  77 pts)  (5)
28 LA  3  @ Winnipeg     3      - 15,566 (35-32- 8,  78 pts) (PT)
29 LA  9  @ Detroit      3      - 19,875 (36-32- 8,  80 pts)  (5)
31 LA  5  @ Toronto      5      - 15,720 (36-32- 9,  81 pts) (PT)
      --                --                -----------------
Mar.  71                47                 9- 3- 2,  20 pts
Year 317               315

April:
01 LA  3  @ Philadelphia 1      - 17,380 (37-32- 9,  83 pts) (PT) rescheduled
03 LA  0 vs Minnesota    3      - 16,005 (37-33- 9,  83 pts) (PT)
06 LA  3 vs Calgary      3      - 16,005 (37-33-10,  84 pts) (PT)
08 LA  2 vs San Jose     1      - 16,005 (38-33-10,  86 pts) (PT)
10 LA  3  @ San Jose     2 (OT) - 11,089 (39-33-10,  88 pts) (PT)
13 LA  4  @ Vancouver    7      - 16,150 (39-34-10,  88 pts) (PT)
15 LA  6 vs Vancouver    8      - 16,005 (39-35-10,  88 pts) (PT)
      --                --                -----------------
Apr.  21                25                 3- 3- 1,   7 pts
Year 338               340                39-35-10,  88 pts -  3rd Smythe, 
                                                              11th overall

Playoffs:
---------
April:
18   @ Calgary - 12:00 noon (7)
21   @ Calgary -  6:30 pm (PT)
23  vs Calgary -  7:30 pm (PT)
25  vs Calgary - 12:00 noon (7)**
*27  @ Calgary -  6:30 pm (PT)
*29 vs Calgary -  7:30 pm (PT)

May:
*01  @ Calgary -  6:30 pm (PT)

all times listed are Pacific Time.
*if necessary.
** may be shown on ABC, if televised by Prime Ticket, time is 7:30 pm.
===============================================================================
Stan Willis (willis@empire.dnet.hac.com)
net contact: L.A. Kings",0,20newsgroups
ag_96435,"Yukos Unit To Be Auctioned Off Next Month The heart of the Yukos oil empire will be auctioned by the government next month for what could be a bargain price to pay back a mounting multibillion-dollar tax bill  --  a dramatic finale to a relentless 18-month official probe that could destroy Russia's largest oil producer. A top Yukos manager slammed the plans as ""government-organized theft.""",0,ag_news
elife_1419,Generation of shape complexity through tissue conflict resolution,1,elife
ag_13462,"Guerrouj makes history in middle-distance running in second-last &lt;b&gt;...&lt;/b&gt; ATHENS (CP) - Hicham El Guerrouj passed Kenenisa Bekele of Ethiopia with about 50 metres remaining in the 5,000-metre race Saturday, making the Morocco runner the first man in eight decades to sweep the middle-distance races at the Summer Olympics.",0,ag_news
elife_823,Cis-regulatory basis of sister cell type divergence in the vertebrate retina,1,elife
elife_717,Temporal modulation of collective cell behavior controls vascular network topology,1,elife
ag_68565,Mutu set to be charged by FA Adrian Mutu is expected to be charged by the Football Association today following his positive drugs test. The Chelsea striker had an informal meeting with FA officials on,0,ag_news
elife_1899,Host-selected mutations converging on a global regulator drive an adaptive leap towards symbiosis in bacteria,1,elife
elife_810,Electrical and Ca2+ signaling in dendritic spines of substantia nigra dopaminergic neurons,1,elife
ag_36448,"European Ryder stars to tee it up in the new Heritage with a &lt;b&gt;...&lt;/b&gt; WOBURN, England (PA) -- A tired-looking David Howell, still on a high from helping Europe to its biggest-ever Ryder Cup win, on Wednesday made a frank admission on the eve of The Heritage Tournament at Woburn Golf Club.",0,ag_news
elife_853,Direct measurement of the mechanical work during translocation by the ribosome,1,elife
elife_168,"Neuroblast-specific open chromatin allows the temporal transcription factor, Hunchback, to bind neuroblast-specific loci",1,elife
elife_1738,Postictal behavioural impairments are due to a severe prolonged hypoperfusion/hypoxia event that is COX-2 dependent,1,elife
ag_95513,New European Commission endorsed by EP The revised team of European commissioners headed by Jose Manuel Durao Barroso was approved by the European Parliament (EP) on Thursday.,0,ag_news
elife_69,High-resolution structures of kinesin on microtubules provide a basis for nucleotide-gated force-generation,1,elife
elife_724,PLK4 promotes centriole duplication by phosphorylating STIL to link the procentriole cartwheel to the microtubule wall,1,elife
20ng_6006,"Is there any program available (free or otherwise) for taking a tiff or gif
or some other bitmapped file and turning it (or parts of it) into ascii
characters?

  DOS, OS/2 or platform independent programs if possible.",0,20newsgroups
ag_114736,"On the Horizon: The Global Wireless Web (NewsFactor) NewsFactor - Verizon recently announced plans to roll out its new wireless BroadbandAccess service in 14 American cities, with more to follow.",0,ag_news
ag_68871,"EMI to Face Spitzer Music Industry Probe  LONDON (Reuters) - EMI Group PLC, the world's third-largest  music company, confirmed on Friday it faced a New York probe  into how music companies influence what songs are played on the  radio.",0,ag_news
ag_34300,AL Wrap: Twins Secure Third Straight AL Central Title  NEW YORK (Reuters) - Torii Hunter and Corey Koskie belted  two-run homers in the first inning to help the Minnesota Twins  clinch their third straight American League Central Division  title with an 8-2 victory over the Chicago White Sox Monday.,0,ag_news
elife_695,A spiral attractor network drives rhythmic locomotion,1,elife
ag_76096,"AMD Introduces Low-Cost Net Access Device in India  BOMBAY (Reuters) - U.S. chip maker Advanced Micro Devices  Inc. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=AMD.N qtype=sym infotype=info qcat=news""&gt;AMD.N&lt;/A&gt; has introduced a low-cost Internet access device  that could cost just a few hundred dollars, aimed at first-time  technology users in the developing world.",0,ag_news
elife_1448,A FYVE zinc finger domain protein specifically links mRNA transport to endosome trafficking,1,elife
ag_573,Bush should have tackled reform before naming CIA boss: lawmaker (AFP) AFP - The top Democrat on the House intelligence committee urged fellow lawmakers not to allow confirmation hearings on a new CIA director to derail efforts to overhaul US spy agencies.,0,ag_news
20ng_6788,"I'm using ""rayshade"" on the u.w. computers here, and i'd like input
from other users, and perhaps swap some ideas.  I could post
uuencoded .gifs here, or .ray code, if anyone's interested.  I'm having
trouble coming up with colors that are metallic (i.e. brass, steel)
from the RGB values.

If you're on the u.w. machines, check out ""~fineman/rle.files/*.rle"" on 
stein.u.washington.edu for some of what i've got.",0,20newsgroups
elife_1508,Genomic DNA transposition induced by human PGBD5,1,elife
20ng_14096,"When I use telix (or kermit) in WIN 3.1, or use telix after exiting windows
to dos, telix can not find the serial port. If you have some ideas on how
to solve this problem or where I can find further information, send me email
or send it to the news group.  Thanks.

Dale Erickson 
dericks@plains.nodak.edu",0,20newsgroups
ag_109652,"Van Nistelrooy misses United #39;s last group game Ruud van Nistelrooy will miss Manchester United #39;s last Champions League Group D game away to Fenerbahce on Wednesday because of a calf injury, the Premier League club said.",0,ag_news
ag_86739,"Vampire goes head to head with Half-Life 2 Activision has revealed that it plans to ship Vampire: The Masquerade - Bloodlines on November 16th in the USA, meaning that the game will be in direct competition with Valve #39;s Half-Life 2 - the Source Engine technology for which Bloodlines uses under",0,ag_news
ag_68162,U.N. Divided Over Anti-Cloning Treaty (AP) AP - Britain staunchly defended the right to use human embryos for medical research while the Vatican backed a complete ban on human cloning as U.N. members Thursday began two days of debate on the highly contentious issue.,0,ag_news
ag_82716,No. 7 Utes Go for First School 9-0 Start (AP) AP - Colorado State coach Sonny Lubick is impressed with what former Rams assistant Urban Meyer has done in just two years at Utah.,0,ag_news
elife_1211,Structural basis for anion conduction in the calcium-activated chloride channel TMEM16A,1,elife
ag_103200,"Gopher trio is golden The Harvard women's hockey team faced the question every top team in the nation will try to answer this season: How to stop Minnesota's quick-shooting, sharp-skating top line.",0,ag_news
ag_72357,"Louisville home sales fall in Sept. Sales of previously owned homes in Louisville bucked the national trend in September, falling 4 percent from the month before while sales nationwide rose to the third highest level on record.",0,ag_news
elife_1019,Dendritic nonlinearities are tuned for efficient spike-based computations in cortical circuits,1,elife
elife_1449,Expression site attenuation mechanistically links antigenic variation and development in Trypanosoma brucei,1,elife
elife_1497,Molecular basis of wax-based color change and UV reflection in dragonflies,1,elife
elife_1106,Structural and functional insights into the bona fide catalytic state of Streptococcus pyogenes Cas9 HNH nuclease domain,1,elife
elife_1340,Molecular dynamics-based refinement and validation for sub-5 Å cryo-electron microscopy maps,1,elife
ag_40414,INTERVIEW: Australia #39;s Cochlear To Ramp Up Output SYDNEY (Dow Jones)--Australian ear implant maker Cochlear Ltd. (COH.AU) said Monday it has moved quickly to lift production to meet increased demand from doctors following,0,ag_news
elife_1229,Cannabinoid-induced actomyosin contractility shapes neuronal morphology and growth,1,elife
elife_488,Tree crickets optimize the acoustics of baffles to exaggerate their mate-attraction signal,1,elife
elife_1882,State-dependent brainstem ensemble dynamics and their interactions with hippocampus across sleep states,1,elife
elife_416,Transcription-coupled genetic instability marks acute lymphoblastic leukemia structural variation hotspots,1,elife
20ng_5737,"Not exactly the same, but reminiscent of the assassination of Count
Bernadotte, who was _the_ UN negotiator during the 1948 Israeli war of
independence.  He was killed by the Israelis.  Seems he was being too
successful in negotiating a cease-fire, which would have worked
territorially against the nascent Israel, compared to continued war.",0,20newsgroups
20ng_2330,"# I hope I gave you a fairly solid answer to this one: I simply don't agree
# with the embodied version of a Satan who is a separate creation or a force.



# And there are quite physical descriptions of Heaven and Hell in the
# Holy Qur'an, the Bible, etc.  There have been times in the spiritual
# and intellectual evolution of the modern human when these physical
# descriptions of Heaven, Hell, and Satan were taken quite literally
# and that *worked* for the time.  As I mentioned in the Tradition
# cited above, for example, it was sufficient in the absence of a theory
# about germs and disease spread by worms to simply describe the ""evil""
# which was passed to a consumer of spoiled food as ""satanic.""

     Which begs the question: if Satan in this case is
     metaphorical, how can you be certain Allah is not
     the same way?

# The bottom line here, however, is that describing a spiritual plane
# in human language is something like describing ""color"" to a person
# who has been blind from birth.  You may want to read the book
# FLATLAND (if you haven't already) or THE DRAGON'S EGG.  The first
# is intended as a light hearted description of a mathematical con-
# cept...

[some deleted for space saving]

# When language fails because it cannot be used to adequately describe
# another dimension which cannot be experienced by the speakers, then
# such conventions as metaphor, allegory, and the like come to be
# necessary.  The ""unseen"" is described in terms which have reference`
# and meaning for the reader/listener.  But, like all models, a compro-
# mise must be made when speaking metaphorically: clarity and directness
# of meaning, equivalence of perception, and the like are all
# crippled.  But what else can you do?

     This is why I asked the above.  How would you then
     know God exists as a spirit or being rather than
     just being metaphorical?  I mean, it's okay to say
     ""well, Satan is just metaphorical,"" but then you
     have to justify this belief AND justify that God is
     not some metaphor for something else.

     I say this because there are many, many instances of
     Satan described as a being (such as the tormentor in 
     the Old Testament book of Job, or the temptor in the
     New Testament Gospels).  In the same way, God too is
     described as a being (or spirit.)  How am I to know
     one is metaphorical and not the other.

     Further, belief in God isn't a bar to evil.  Let's
     consider the case of Satanists: even if Satan were
     metaphorical, the Satanist would have to believe
     in God to justify this belief.  Again, we have a 
     case where someone does believe in God, but by
     religious standards, they are ""evil.""  If Bobby
     does see this, let him address this question also.

[deleted some more on ""metaphor""]


Stephen

    _/_/_/_/  _/_/_/_/   _/       _/    * Atheist
   _/        _/    _/   _/ _/ _/ _/     * Libertarian
  _/_/_/_/  _/_/_/_/   _/   _/  _/      * Pro-individuality
       _/  _/     _/  _/       _/       * Pro-responsibility
_/_/_/_/  _/      _/ _/       _/ Jr.    * and all that jazz...",0,20newsgroups
elife_685,Metabolic constraints drive self-organization of specialized cell groups,1,elife
elife_1548,The Drosophila HNF4 nuclear receptor promotes glucose-stimulated insulin secretion and mitochondrial function in adults,1,elife
ag_32878,"Iraqi militant groups threaten to kill 20 hostages TV footage dated on Sept. 19 shows 18 soldiers from the Iraqi National Guard were kidnapped by An Islamist group, who threatened to kill the hostages if a Shiite radical militia commander is not released within 48 hours.",0,ag_news
elife_1039,Blue light-induced LOV domain dimerization enhances the affinity of Aureochrome 1a for its target DNA sequence,1,elife
20ng_6805,"Yes, but whose freedom?  The world in general doesn't seem to value the
freedom of Tibetans, for example.",0,20newsgroups
ag_106254,Turning Phone Into Broadcaster (Ziff Davis) Ziff Davis - Enterprise communications systems are no longer used simply as tools of convenience and sound business practice but increasingly as crisis-management programs as well.,0,ag_news
elife_7,CAMKII and Calcineurin regulate the lifespan of Caenorhabditis elegans through the FOXO transcription factor DAF-16,1,elife
ag_74576,CAE wins contract to sell flight simulator to China Eastern Airlines (Canadian Press) Canadian Press - MONTREAL (CP) - CAE Inc. has won a  #36;23 million contract to provide China Eastern Airlines with a flight simulator to help train pilots to fly Airbus jets.,0,ag_news
ag_100155,RUGBY UNION: NEVER AGAIN ENGLAND coach Phil Larder has threatened Australia with  #39;payback #39; when the world champions meet their favourite enemy at Twickenham on Saturday.,0,ag_news
